gene,0,1,2,3,4,5,6
MGAT5,-0.02024499,-0.010270803,0.09218316,-0.05944776,-0.10259196,0.32263964,-0.5474364
TMEM163,-0.0682218,0.0608324,-0.010744393,-0.03072444,0.08332834,0.024887782,-0.06822144
AC110620.2,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.093747705,-0.018260472
CCNT2-AS1,-0.02336925,0.08706203,0.0050140717,-0.08180853,0.014358107,0.011818308,-0.119240284
ACMSD,-0.022548277,0.041145436,-0.04803349,-0.005797159,0.029523034,0.061365113,-0.0894681
CCNT2,-0.106700264,0.053778168,0.123556726,-0.1096723,-0.001581346,0.201088,-0.2806752
MAP3K19,-0.025791604,-0.06827554,0.06840609,0.07498325,0.005841032,-0.017619496,-0.06827589
RAB3GAP1,-0.105722986,-0.035742734,0.18279928,-0.10444066,0.028378144,0.30762503,-0.51701945
ZRANB3,-0.1181679,-0.024656765,0.05784723,0.0031392598,0.05752861,0.22838117,-0.16050625
R3HDM1,-0.11541412,0.049648773,0.0807842,-0.15399791,0.13230972,0.24081787,-0.41511574
UBXN4,-0.13673048,0.053552296,0.097228,-0.09341062,0.06610679,0.30712098,-0.5649449
LCT,0.009819547,0.016493034,-0.031546388,0.03928301,-0.03154635,-0.031546246,-0.031546332
AC011893.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM6,-0.07417716,-0.037192777,-0.020550797,-0.11579126,0.09197772,0.4129865,-0.11579102
DARS,-0.17845629,0.042660702,0.113654196,-0.26356027,0.12254375,0.48168302,-0.21079019
DARS-AS1,-0.03444549,0.020168105,0.011866054,-0.11084235,0.030613247,0.134416,0.069271244
AC068492.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR4,-0.20499006,-0.0876386,-0.014784577,-0.06388509,-0.01508057,0.98089284,-0.24496078
THSD7B,-0.045712896,0.0036149032,0.05461435,-0.022589078,0.04750787,0.0050625554,-0.08180665
HNMT,-0.07712929,0.056259505,0.18872793,-0.06319535,-0.02933264,-0.0301474,-0.32496345
LINC01832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC114763.1,-0.04076276,-0.03025694,0.07522901,-0.0399536,0.08824105,0.021546395,-0.16077873
AC114763.2,0.023086611,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
SPOPL,-0.022626007,0.08396406,0.22900791,-0.14788474,-0.1002367,0.040503144,-0.6881591
AC092620.1,-0.0057273484,0.018482007,-0.037917834,0.031771004,0.07320919,-0.04067313,-0.1949451
AC092620.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02631,-0.010949062,0.039216146,0.03990181,0.039767243,-0.08663385,-0.053358443,-0.058220424
NXPH2,0.002185189,-0.03653024,0.016851978,0.08996825,-0.03653048,-0.036530472,-0.03653044
AC023468.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC013265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC062021.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016710.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC078851.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01853,-0.018260289,-0.018260356,-0.0182604,0.052537028,-0.018260477,-0.018260475,-0.018260472
LRP1B,-0.03725433,-0.026261946,0.024326256,-0.013760036,0.11036213,0.0115522435,-0.10824337
AC078882.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KYNU,-0.0712857,0.06991303,0.20696793,-0.021885457,-0.016505362,-0.05884307,-0.7304976
ARHGAP15,0.08536693,0.08063009,0.051273063,-0.2801389,-0.1886604,0.5285948,-0.96274567
AC013437.1,-0.07157919,-0.025763188,0.025061462,-0.0258245,-0.06260573,0.37853423,-0.13874061
AC079793.1,-0.13872252,-0.00684175,-0.06369547,-0.18590866,0.08095625,0.87630016,-0.5457211
AC092652.3,-0.05767406,0.00533489,-0.057673924,-0.057673816,0.03772571,0.31336716,-0.057673603
AC092652.1,-0.05536685,-0.06049128,0.028566008,-0.02511548,-0.032024927,0.3702353,-0.17207266
AC092652.2,-0.0047888327,-0.031856705,-0.02513929,-0.08852247,0.01659859,0.31856456,-0.21027963
AC079584.2,-0.018260289,-0.018260356,0.03935588,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC079584.1,-0.018260289,-0.018260356,0.039355885,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC016910.1,0.008956944,0.026912397,-0.04979021,-0.06271783,0.028536167,0.055432077,0.04941418
GTDC1,-0.1234892,-0.067983784,0.12567502,-0.019808996,0.11291024,0.251151,-0.42301857
ZEB2,0.06498663,0.090617664,0.14618737,-0.009298021,-0.007826965,-0.37005007,-0.7824779
AC009951.5,0.006096763,-0.023850622,0.0090086805,0.040534385,0.06712007,-0.045075558,-0.2881408
ZEB2-AS1,-0.10759313,-0.04352459,0.052073512,-0.004070879,0.17462929,0.11289407,-0.20977898
AC009951.6,-0.03426076,0.008639142,0.0055600107,-0.056110013,0.048560116,0.117748804,-0.10509556
LINC01412,-0.06364515,-0.025479147,0.06906012,0.010592822,0.0403134,0.055477217,-0.10685446
TEX41,-0.041897055,0.021183092,0.006835653,-0.02803456,0.07453993,0.046228196,-0.16255888
AC023128.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096666.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092484.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079163.2,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.093747534,-0.018260472
AC079163.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079248.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01911,0.009945872,-0.031419713,0.026222175,-0.031419694,-0.03141969,0.06807288,-0.03141958
AC062032.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018678.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2A,-0.10297243,0.032054167,0.17362224,-0.07722049,0.039747726,0.03521937,-0.29373422
AC009480.1,-0.054658137,-0.021028437,0.08089145,-0.005728232,-0.054658163,0.14240052,-0.05465794
ORC4,-0.109683275,-0.04425864,0.14732327,-0.052324645,0.02713913,0.2587563,-0.31890616
MBD5,-0.10086011,0.05203062,0.09777828,-0.02141297,-0.16547382,0.3795149,-0.41682753
EPC2,-0.10112107,-0.0045787822,0.17468448,-0.17397699,-0.099923134,0.41025117,-0.14243746
AC105402.3,-0.07098642,-0.034713402,0.06886994,0.0484438,0.009165835,0.086914405,-0.12569705
KIF5C,-0.034233063,0.017724054,-0.027015422,-0.07517051,-0.07517051,0.2986917,0.1015296
AC105402.4,0.030511573,-0.040750634,0.09451744,-0.040750682,-0.0407507,-0.040750787,-0.040750805
LYPD6B,-0.040742844,-0.0011923687,-0.04074283,0.07886467,-0.040742815,0.039645594,0.25607362
AC009230.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMADHC,-0.06211072,0.030183204,0.067682266,-0.09273629,0.014344625,0.17543523,-0.23420654
AC007364.1,-0.030972892,0.030494403,0.060199663,-0.043328963,-0.040598497,0.014464715,0.03629713
LINC01931,-0.040720016,0.003610085,0.09914127,-0.040720038,-0.04072004,0.045957554,-0.04072021
AC016682.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01818,0.08777226,0.006808536,-0.03731327,-0.03017743,-0.06584548,-0.016190208,-0.06584546
LINC01817,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060115796,-0.018260475,-0.018260472
RND3,-0.018260289,0.032877818,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
LINC01920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104777.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104777.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374751,-0.018260472
LINC02612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC023469.2,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374752,-0.018260472
AC023469.1,-0.030661518,-0.0038055205,-0.031715866,0.09537753,-0.038184673,0.08806336,-0.093316585
AC018731.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM43,-0.10380714,-0.081230514,0.066004656,0.0007657656,-0.034226976,0.39520642,-0.049711604
NMI,-0.20348082,-0.06432997,0.25142646,-0.039717104,0.13346775,0.1960968,-0.3592798
TNFAIP6,0.12491512,0.020722795,-0.17543645,0.0610806,-0.0860895,0.037813608,-0.16122124
RIF1,-0.17384058,-0.022676604,0.16346839,-0.07871498,0.053353406,0.32842746,-0.23027661
NEB,-0.03590807,-0.004143692,0.0037432963,-0.02529876,0.0040927045,0.16565306,-0.0964974
ARL5A,-0.16688596,0.14644073,0.20449117,-0.16667357,-0.06775627,0.2146163,-0.35819063
AC097448.1,-0.07889251,-0.017077375,0.043700784,0.05419748,6.519962e-05,0.12564231,-0.13494484
CACNB4,-0.025146997,0.08486682,0.08174465,-0.064872704,-0.16488078,0.110890135,-0.14680488
AC079790.1,0.043247595,-0.036357734,-0.036357716,0.025917996,-0.03635766,0.051885247,-0.03635757
STAM2,-0.043723535,0.017094554,0.15410636,-0.12936503,-0.026148953,0.18190171,-0.4718288
AC079790.2,-0.03139598,-0.028287793,0.022240462,0.05814066,-0.0042937174,-0.0257911,0.13017984
FMNL2,-0.092477664,-0.10360955,0.057674218,0.0645876,0.12931536,0.10913758,-0.091685675
AC012066.2,-0.025818491,-0.025818586,-0.025818557,-0.025818493,0.05257815,0.086218625,-0.025818424
AC012443.2,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060115907,-0.018260475,-0.018260472
PRPF40A,-0.18134247,-0.04382851,0.16959132,-0.08540766,0.20718738,0.25669774,-0.4767695
ARL6IP6,-0.07239898,0.025152275,0.004168116,0.054662343,-0.06375594,0.17519908,-0.11206663
AC011901.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012501.2,-0.031463664,-0.031463675,0.025955852,-0.031463694,-0.0314637,0.07444364,0.3022192
RPRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT13,0.056561295,-0.051610827,-0.01769433,-0.0038836973,-0.051610764,0.012896643,0.18231122
AC009227.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC061961.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ3,-0.018260289,-0.018260356,-0.0182604,0.052537028,-0.018260477,-0.018260475,-0.018260472
AC092625.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073225.1,-0.040674113,-0.04067409,-0.040674075,0.14523503,-0.040674027,0.12035637,-0.040673967
LINC01876,-0.1031368,-0.08674862,-0.06703894,-0.07962467,-0.03084617,0.8044183,-0.103136994
AC074099.1,0.015671596,0.025464933,-0.025686033,-0.02568598,-0.025685951,-0.025685892,-0.025685925
NR4A2,0.09636857,0.26545307,-0.59895724,0.10893611,0.18133049,0.03407041,-0.42775154
GPD2,-0.03419047,0.05002952,0.19453928,-0.1250427,-0.13589807,0.17872584,-0.54146653
LINC01958,-0.018260289,-0.018260356,-0.0182604,0.052536864,-0.018260477,-0.018260475,-0.018260472
AC096589.2,-0.018260289,-0.018260356,0.039355952,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC096589.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.06011584,-0.018260475,-0.018260472
AC108057.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT5,0.012294512,-0.0483054,-0.011510941,-0.04830536,0.111871175,0.027643038,-0.048305206
ERMN,0.0031403352,-0.025718462,-0.015044556,-0.021742258,0.07763646,0.048778653,-0.14369993
CYTIP,-0.13993458,0.14046766,0.11473179,-0.18895195,0.077102244,0.27614683,-0.71176386
ACVR1C,-0.031120101,-0.0729994,-0.045595758,-0.07299986,-0.038740788,0.5282053,-0.07299962
AC019186.1,-0.03043116,0.06791818,0.0053082774,-0.057519298,-0.01612873,0.05672239,-0.057519007
ACVR1,-0.057818383,-0.03395157,0.12385741,-0.055181954,-0.06420564,0.24011843,-0.2109635
UPP2,0.0029057183,-0.06313313,0.00029959914,-0.02712644,-0.048029512,0.27496776,-0.10000991
AC013731.1,0.015629485,-0.025728276,-0.025728282,-0.025728295,-0.025728302,0.08630802,-0.025728382
AC091488.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP2-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC148-AS1,-0.03647424,-0.03647424,0.01739599,-0.036474243,0.1116574,0.055262744,-0.036474295
CCDC148,0.0104113845,-0.032464817,-0.025390666,0.019981742,-0.019341415,0.10861397,-0.060523037
PKP4,-0.03917703,-0.032452144,0.1458667,-0.049772132,-0.024182558,0.06452374,-0.17146322
PKP4-AS1,-0.018260289,0.03287788,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC005042.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPL1,-0.035177305,-0.051494185,0.12016156,-0.04079672,-0.002948518,0.06853247,-0.07532216
AC064843.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,0.31527543
TANC1,-0.028788626,0.08337865,-0.022940679,-0.07058286,0.038688056,0.020039922,-0.07058251
WDSUB1,-0.08404674,0.013078395,0.1638469,-0.07812244,-0.08947074,0.22212748,-0.2684766
BAZ2B,0.08751181,0.100442894,0.19649929,-0.11580791,-0.34617046,-0.023297494,-0.41044438
AC008277.1,0.015788313,0.096805155,-0.013972165,-0.05236529,-0.032108292,-0.06463981,-0.10204533
AC009506.1,-0.04440309,0.054852057,0.042717207,-0.07582958,-0.008771784,0.05514528,-0.01649297
AC009961.1,-0.07340146,-0.004026722,0.20045774,-0.07233048,-0.06674067,0.08924374,-0.18303323
MARCH7,-0.14393386,-0.009633986,0.27109295,-0.050545745,-0.08960857,0.26840386,-0.52520746
CD302,-0.22563946,0.10896823,0.3001892,-0.14510211,0.010369359,0.11177,-0.32167873
AC009961.4,-0.02956373,-0.023733692,0.116515264,0.036069825,-0.054794356,-0.05479437,-0.05479449
LY75,-0.13759717,-0.03928272,0.07340252,-0.08432467,0.17025347,0.29424474,-0.2622083
PLA2R1,-0.0033872328,0.08698628,-0.040662594,-0.040662553,-0.040662535,0.03379642,-0.04066234
ITGB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092153.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02478,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.093747705,-0.018260472
RBMS1,-0.047627445,0.18681927,0.21777238,-0.2630856,-0.22742839,0.23825307,-0.5971529
AC009313.1,-0.045473177,-6.457376e-05,-0.14385423,0.17025541,0.067248434,0.13955782,-0.3038538
TANK,-0.06183677,0.066604674,0.17129287,-0.028123928,-0.05129847,0.08998325,-0.8443409
AC009299.3,0.017614951,0.009146237,-0.06743722,-0.002242799,0.00856715,0.077625185,-0.06839738
LINC01806,-0.054764967,-0.022855101,0.016495865,-0.007182551,-0.05476501,0.27436623,-0.054764897
PSMD14,-0.17788276,0.0051434385,0.21070051,-0.09095227,0.042208366,0.25253797,-0.32147214
TBR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009487.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A10,-0.0025864574,-0.03348597,-0.0077981977,-0.046217315,-0.07728001,0.24899311,0.089565255
AC062022.2,-0.031630814,0.01953032,0.026011052,0.03919845,-0.03163053,-0.03163054,-0.03163058
DPP4,-0.10859608,-0.11823051,-0.10123455,-0.113042966,-0.07171843,1.0418514,-0.03147067
AC008063.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374775,-0.018260472
AC008063.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007750.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAP,-0.03139181,-0.03139197,0.026249977,-0.031392094,-0.031392094,0.18264887,-0.031392094
IFIH1,-0.05457689,-0.020642944,0.016666537,0.029185059,0.073782176,0.072878756,-0.19008788
GCA,-0.09349971,0.035969555,0.28301093,-0.088256784,-0.14332439,0.08381756,-0.34256253
KCNH7,0.064908266,-0.04077343,0.046663344,-0.040773444,-0.040773448,-0.040773474,-0.040773615
AC011900.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374784,-0.018260472
FIGN,0.009734589,-0.03163128,0.026011033,0.03919785,-0.031631175,-0.03163105,-0.031631075
AC016766.1,-0.022965772,0.061325133,-0.01134702,0.04407854,-0.06588351,-0.06588346,0.11986141
GRB14,-0.0352109,0.051052894,0.037490148,-0.0187046,-0.06048585,0.0470279,-0.06048588
COBLL1,0.024986915,-0.011620337,-0.047590915,-0.05971425,-0.059658702,0.25939953,-0.08749627
AC019197.1,0.098974094,-0.0683506,-0.04326339,-0.032925326,-0.03161317,0.08592003,-0.06835076
SLC38A11,-0.036216874,-0.036216907,-0.03621693,-0.03621697,-0.036216997,0.35659835,-0.036217157
SCN3A,-0.013098695,-0.044570375,-0.04457031,0.00992624,-0.044570085,0.28271043,-0.044570204
SCN2A,0.051139016,-0.03159219,0.024876459,-0.0315923,-0.03159229,-0.031592257,-0.031592134
AC011303.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSRNP3,0.11230105,-0.04467569,-0.0062569664,-0.044675637,-0.04467562,-0.04467553,-0.04467541
GALNT3,-0.045813654,0.04974632,0.014707829,0.028848913,0.014886929,0.03365873,-0.3395305
AC009495.3,-0.032668494,-0.017916847,0.053162258,0.0045364895,-0.044824924,0.05804743,0.06916082
AC009495.1,-0.048245475,0.0058499747,-0.010629639,0.06318752,-0.020662906,0.11126451,-0.12850665
AC009495.2,-0.018260289,0.032877505,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
TTC21B,-0.00060751353,0.00982529,0.049065784,-0.10792463,-0.07601997,0.22196311,-0.17222616
TTC21B-AS1,-0.041155696,0.024973484,-0.0033517983,-0.016381385,0.018464057,0.1223455,-0.17720509
SCN1A-AS1,0.030989293,0.054747503,-0.0024312933,-0.058558278,-0.07946321,-0.04128274,0.14398147
SCN1A,0.0048248004,0.07829122,0.020581394,-0.051658668,-0.05165867,-0.051658686,-0.051658794
SCN9A,0.08298198,-0.00078199717,0.05335677,-0.07556356,-0.10934375,-0.0028094125,-0.14348887
SCN7A,-0.031628318,0.019532764,-0.03162858,0.039201483,-0.031628605,0.08043056,-0.031628586
XIRP2,-0.044655226,-0.002936393,0.083030805,-0.04465549,-0.044655558,0.11545025,-0.044655513
XIRP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073050.1,-0.026730908,-0.05157709,0.05819247,-0.051577277,0.099936366,-0.051577512,0.18644454
AC016723.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK39,-0.13718584,0.21848637,0.07116078,-0.25669295,-0.11643744,0.420022,-0.2762451
CERS6,-0.09109029,0.06931501,0.1272345,-0.07385788,0.033553857,0.13152531,-0.6403325
CERS6-AS1,-0.0023406807,-0.040613685,-0.0004531625,0.023596264,-0.04061393,0.13052593,-0.04061383
NOSTRIN,-0.023038158,0.04698131,0.014752851,-0.051404998,-0.051405,0.015087768,0.21002394
SPC25,-0.004686702,0.002613854,-0.04075932,0.020106051,-0.04075909,0.126334,-0.04075909
G6PC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCB11,-0.031152567,0.021352462,-0.00096828386,-0.005614181,0.0680225,-0.024283797,-0.073070996
DHRS9,-0.09596117,-0.12967268,0.13511246,-0.012875304,0.19072731,0.108522944,-0.23647442
AC007556.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060116142,-0.018260475,-0.018260472
LRP2,-0.018260289,-0.018260356,-0.0182604,0.052536886,-0.018260477,-0.018260475,-0.018260472
BBS5,-0.045245025,-0.015391474,-0.0126175815,-0.031636428,0.013337711,0.23472574,-0.068273515
KLHL41,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060115915,-0.018260475,-0.018260472
FASTKD1,-0.18307287,0.019123375,0.12329441,-0.06338587,0.18739419,0.13590388,-0.265211
PPIG,-0.22394963,0.0023817415,0.20470351,-0.04699844,0.05843717,0.340634,-0.43560356
CCDC173,-0.1313038,0.33012995,-0.11896935,-0.041739732,-0.02287951,0.03210104,-0.20688222
PHOSPHO2,-0.01905129,-0.0075586075,-0.01717642,0.0584099,-0.014083941,0.014908313,0.04278128
KLHL23,-0.02305056,0.01950695,-0.048257597,-0.059728943,0.035359357,0.19832991,-0.12160102
SSB,-0.27753502,-0.09832102,0.21579672,-0.06696996,0.24689513,0.41554925,-0.34175056
METTL5,-0.04426801,-0.10559308,0.120009236,-0.115995765,0.11125204,0.098465666,0.13087685
UBR3,-0.12914108,0.015129234,0.23309673,-0.09234833,-0.028453311,0.21615738,-0.49383527
MYO3B,-0.059144553,0.052838653,0.016512565,-0.077476494,-0.077476494,0.21380281,0.094931886
MYO3B-AS1,-0.018260289,0.032877564,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC007277.1,0.009729868,0.01952537,-0.031636152,-0.031636167,0.04677611,-0.031636123,-0.031636003
AC007405.1,0.020711552,-0.05764774,0.07378127,-0.057647746,-0.014119783,0.05746961,-0.05764788
LINC01124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007405.3,0.023086786,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
ERICH2,-0.018260289,0.032877672,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
GAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007405.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007405.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010092.1,-0.025795033,-0.025795044,-0.025795052,-0.025795069,0.13099758,-0.025795119,-0.025795214
GORASP2,-0.16780536,0.025430912,0.09967371,-0.023601122,0.057743132,0.24137297,-0.24253012
TLK1,-0.038206745,0.04771977,0.11023148,-0.14119014,-0.13261044,0.36601892,-0.5015751
METTL8,-0.0848323,-0.022657566,0.06506424,-0.0572941,0.09295117,0.17611018,-0.19460966
DCAF17,-0.029826425,-0.023289226,0.012112656,-0.09917805,0.076129444,0.21550037,-0.17606448
CYBRD1,-0.07885765,0.02769493,0.12300409,-0.022499673,-1.3733657e-05,0.0025495656,-0.15809941
DYNC1I2,-0.22346854,0.0079766875,0.12095659,-0.11951404,0.17182651,0.40559876,-0.3255471
SLC25A12,-0.13830417,0.08814226,0.03853818,-0.057688758,-0.004347761,0.26565653,-0.18310054
HAT1,-0.098029085,0.0981617,0.033270564,-0.031319335,-0.030253567,0.13155256,-0.15751034
METAP1D,-0.04094288,0.038067438,-0.05728159,-0.06201995,0.0069113695,0.28392205,-0.16910534
DLX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLX2,-0.018260289,0.03287769,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
DLX2-DT,-0.025736958,-0.025736824,0.03189376,-0.02573683,-0.025736831,0.08629934,-0.025736904
AC104088.1,-0.0067727305,-0.027644906,0.041462734,-0.05776273,-0.012859528,0.12745422,-0.057762925
AC104088.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104088.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA6,-0.15122353,-0.17823587,-0.18581752,-0.16208073,-0.20797949,1.7687627,-0.16028528
AC078883.2,-0.018260289,-0.018260356,0.039355982,-0.018260477,-0.018260477,-0.018260475,-0.018260472
ITGA6-AS1,-0.04468334,-0.044683345,-0.0032559042,-0.044683304,0.071725085,0.11458235,0.23480219
AC078883.1,-0.09096136,-0.06513891,-0.0022575317,0.0026153391,-0.04321376,0.49827924,-0.1405145
PDK1,-0.065806694,0.0031561044,0.0031055324,-0.10752315,-0.09711523,0.5735158,-0.29569212
RAPGEF4-AS1,0.015534254,0.025327677,-0.025823647,-0.02582366,-0.025823668,-0.025823697,-0.025823733
RAPGEF4,-0.03225583,-0.07304729,-0.045280702,-0.0032435462,0.033976536,0.31650648,-0.073046714
MAP3K20,-0.14223692,0.08190559,0.16310976,-0.028455399,0.041158684,-0.012976301,-0.33350292
MAP3K20-AS1,-0.12479552,0.017965605,0.12409133,0.06423656,-0.0047806897,0.031604204,-0.20524131
CDCA7,-0.038694236,0.0086314855,0.021947276,0.049177513,-0.077447794,0.047420494,0.08547969
AC106900.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP3,-0.036492277,0.104664214,0.06501999,-0.14536652,-0.05306021,0.20652346,-0.46900508
AC016737.1,-0.0061021727,-0.040847268,0.09861887,-0.04084707,0.023418762,-0.040847104,-0.04084711
AC016737.2,-0.012957955,-0.060428962,0.090366274,-0.021541001,-0.017753577,-0.005015914,0.16751312
LINC01960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLA1,-0.15513317,0.06049408,0.14981782,-0.14426056,-0.020810055,0.38540754,-0.3899089
LINC01305,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.06011593,-0.018260475,-0.018260472
SP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIR1,-0.07995259,0.0044094715,0.10481973,0.013233102,-0.10048874,0.32197174,-0.5840674
SCRN3,-0.051528614,-0.023903025,0.10018054,-0.055690676,0.060793675,0.077924825,-0.23676762
GPR155,-0.05206418,-0.19628188,0.12534042,-0.002690628,0.12171509,0.31190574,-0.45948422
AC010894.2,-0.04077298,-0.04077288,0.0039744247,0.01659588,0.08222013,-0.040772717,0.2651562
AC010894.3,-0.09508839,-0.09561974,0.10084221,-0.029148534,0.11054002,0.2920979,-0.39596075
WIPF1,-0.13651702,-0.17610195,0.24033077,0.029971968,0.09612461,0.3151041,-0.6300144
AC010894.4,-0.025686918,-0.025687015,-0.025686989,0.045128684,-0.025686907,0.08634942,-0.025686897
CHRNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN1,0.0060142432,-0.07342089,0.104061134,-0.07421162,-0.02160249,0.087264776,0.00964677
ATF2,-0.07649248,0.009031363,0.14194167,-0.04004764,-0.018602418,0.12396212,-0.36484158
AC096649.1,0.015534435,0.025327917,-0.025823377,-0.025823329,-0.025823299,-0.025823247,-0.02582333
ATP5MC3,-0.26375756,0.018991549,0.09556571,-0.17894799,0.26156268,0.4624132,-0.1964632
AC093459.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016751.2,0.023086604,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC016751.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNPK,-0.09599228,0.012932107,0.065804794,-0.13055666,0.07609655,0.286454,-0.25270972
EVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXD-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
